"year" "month" "day" "downscaled.tmin.degC"
2085 7 28 25.77
2085 7 29 27.18
2085 7 30 26.8
2085 7 31 25.93
2085 8 1 31.44
2085 8 2 30.5
2085 8 3 27.91
2085 8 4 27.17
2085 8 5 31.01
2085 8 6 33.53
2085 8 7 34.37
2085 8 8 32.61
2085 8 9 27.9
2085 8 10 36.45
2085 8 11 37.94
2085 8 12 36.64
2085 8 13 34.35
2085 8 14 32.36
2085 8 15 33.55
2085 8 16 35.51
2085 8 17 32.96
2085 8 18 34.25
2085 8 19 41.58
2085 8 20 35.87
2085 8 21 28.13
2085 8 22 32.04
2085 8 23 33.29
2085 8 24 37.59
2085 8 25 32.34
2085 8 26 24.03
2085 8 27 31.53
2085 8 28 34.2
2085 8 29 27.94
2085 8 30 20.66
2085 8 31 23.79
2085 9 1 26.65
2085 9 2 25.95
2085 9 3 26
2085 9 4 26.14
2085 9 5 30.9
2085 9 6 33.91
2085 9 7 30.04
2085 9 8 33.79
2085 9 9 31.13
2085 9 10 31.19
2085 9 11 31.09
2085 9 12 29.74
2085 9 13 22.01
2085 9 14 18.74
2085 9 15 17.71
2085 9 16 17.63
2085 9 17 18.26
2085 9 18 18.61
2085 9 19 17.99
2085 9 20 16.62
2085 9 21 15.65
2085 9 22 16.18
2085 9 23 15.99
2085 9 24 15.94
2085 9 25 16.83
2085 9 26 17.18
2085 9 27 17.34
2085 9 28 18.57
2085 9 29 17.84
2085 9 30 16.44
2085 10 1 15.71
2085 10 2 16.46
2085 10 3 17.05
2085 10 4 15.73
2085 10 5 16.11
2085 10 6 15.86
2085 10 7 15.11
2085 10 8 16.38
2085 10 9 15.83
2085 10 10 14.08
2085 10 11 15.1
2085 10 12 16.08
2085 10 13 14.31
2085 10 14 14.92
2085 10 15 14.05
2085 10 16 16.49
2085 10 17 17.11
2085 10 18 18.09
2085 10 19 16.36
2085 10 20 13.24
2085 10 21 15.9
2085 10 22 15.08
2085 10 23 7.49
2085 10 24 4.05
2085 10 25 2.96
2085 10 26 5.83
2085 10 27 8.21
2085 10 28 9.35
2085 10 29 8.71
2085 10 30 14.31
2085 10 31 11.73
2085 11 1 9.9
2085 11 2 8.85
2085 11 3 12.09
2085 11 4 13.73
2085 11 5 15.62
2085 11 6 8.06
2085 11 7 2.65
2085 11 8 1.6
2085 11 9 6.53
2085 11 10 6.77
2085 11 11 7.38
2085 11 12 8.37
2085 11 13 9.33
2085 11 14 10.4
2085 11 15 6.4
2085 11 16 4.65
2085 11 17 7.26
2085 11 18 9.38
2085 11 19 9.46
2085 11 20 6.42
2085 11 21 4.94
2085 11 22 3.67
2085 11 23 5.15
2085 11 24 3.3
2085 11 25 1.2
2085 11 26 1.25
2085 11 27 4.28
2085 11 28 6.88
2085 11 29 9.31
2085 11 30 8.99
2085 12 1 7.6
2085 12 2 9.72
2085 12 3 11.37
2085 12 4 10.19
2085 12 5 5.15
2085 12 6 3.08
2085 12 7 5.26
2085 12 8 3.72
2085 12 9 5.92
2085 12 10 3.4
2085 12 11 5.92
2085 12 12 0.73
2085 12 13 -4.19
2085 12 14 0.28
2085 12 15 7.03
2085 12 16 5.07
2085 12 17 -2.49
2085 12 18 -4.23
2085 12 19 -0.14
2085 12 20 6.08
2085 12 21 4.45
2085 12 22 3.26
2085 12 23 2.14
2085 12 24 3.05
2085 12 25 0.95
2085 12 26 -5.86
2085 12 27 -5.03
2085 12 28 -2.66
2085 12 29 -0.04
2085 12 30 3.04
2085 12 31 1.99
2086 1 1 3.06
2086 1 2 2.86
2086 1 3 2.82
2086 1 4 4.38
2086 1 5 9
2086 1 6 5.51
2086 1 7 6.1
2086 1 8 4.42
2086 1 9 6.26
2086 1 10 3.56
2086 1 11 -0.13
2086 1 12 0.72
2086 1 13 1.01
2086 1 14 2.37
2086 1 15 2.67
2086 1 16 1.49
2086 1 17 -4.08
2086 1 18 -4.31
2086 1 19 -3.1
2086 1 20 -1.75
2086 1 21 5.65
2086 1 22 2.87
2086 1 23 8.91
2086 1 24 7.06
2086 1 25 2.38
2086 1 26 0.07
2086 1 27 -0.68
2086 1 28 -1.17
2086 1 29 2.77
2086 1 30 2
2086 1 31 -1.61
2086 2 1 -0.98
2086 2 2 0.83
2086 2 3 2.67
2086 2 4 4.85
2086 2 5 9.79
2086 2 6 12.44
2086 2 7 11.22
2086 2 8 6.53
2086 2 9 10.48
2086 2 10 8.42
2086 2 11 3.32
2086 2 12 0.29
2086 2 13 0.83
2086 2 14 2.39
2086 2 15 1.8
2086 2 16 1.6
2086 2 17 3.09
2086 2 18 1.3
2086 2 19 2.29
2086 2 20 1.86
2086 2 21 1.61
2086 2 22 2.52
2086 2 23 2.28
2086 2 24 5.62
2086 2 25 2.81
2086 2 26 2.54
2086 2 27 2.28
2086 2 28 1.8
2086 3 1 3.84
2086 3 2 7.64
2086 3 3 9.38
2086 3 4 3.51
2086 3 5 1.32
2086 3 6 5.85
2086 3 7 9.36
2086 3 8 10.06
2086 3 9 6.5
2086 3 10 10.33
2086 3 11 11.46
2086 3 12 11.34
2086 3 13 6.73
2086 3 14 3.76
2086 3 15 8.45
2086 3 16 8.96
2086 3 17 11.17
2086 3 18 12.58
2086 3 19 14.63
2086 3 20 13.12
2086 3 21 12.95
2086 3 22 12.64
2086 3 23 13.08
2086 3 24 15.52
2086 3 25 12.68
2086 3 26 11.47
2086 3 27 14.64
2086 3 28 12.59
2086 3 29 8.06
2086 3 30 -0.1
2086 3 31 6.78
2086 4 1 12.11
2086 4 2 7
2086 4 3 7.17
2086 4 4 7.13
2086 4 5 8.14
2086 4 6 12.17
2086 4 7 10.36
2086 4 8 12.18
2086 4 9 10.4
2086 4 10 9.62
2086 4 11 11.27
2086 4 12 11.57
2086 4 13 14.21
2086 4 14 10.38
2086 4 15 11.77
2086 4 16 17.74
2086 4 17 18.06
2086 4 18 17.5
2086 4 19 16.27
2086 4 20 13.09
2086 4 21 13.44
2086 4 22 16.55
2086 4 23 23.11
2086 4 24 22.95
2086 4 25 19.08
2086 4 26 17.36
2086 4 27 16.32
2086 4 28 11.37
2086 4 29 12.24
2086 4 30 13.06
2086 5 1 10.91
2086 5 2 14.58
2086 5 3 17.67
2086 5 4 16.57
2086 5 5 12.13
2086 5 6 12.3
2086 5 7 15.09
2086 5 8 16.98
2086 5 9 16.13
2086 5 10 16.6
2086 5 11 16.49
2086 5 12 17.76
2086 5 13 17.74
2086 5 14 16.07
2086 5 15 18.24
2086 5 16 21.9
2086 5 17 19.66
2086 5 18 22.01
2086 5 19 21.27
2086 5 20 21.19
2086 5 21 18.98
2086 5 22 19.37
2086 5 23 18.9
2086 5 24 19.96
2086 5 25 20.34
2086 5 26 19.99
2086 5 27 21.16
2086 5 28 20.92
2086 5 29 19.07
2086 5 30 21.15
2086 5 31 22.04
2086 6 1 19.2
2086 6 2 18.62
2086 6 3 20.55
2086 6 4 20.39
2086 6 5 20.59
2086 6 6 21.07
2086 6 7 21.51
2086 6 8 24.39
2086 6 9 23.36
2086 6 10 22.57
2086 6 11 23.4
2086 6 12 22.71
2086 6 13 22.27
2086 6 14 24.97
2086 6 15 22.84
2086 6 16 23.22
2086 6 17 25.26
2086 6 18 23.54
2086 6 19 22.9
2086 6 20 24.96
2086 6 21 24.91
2086 6 22 27.76
2086 6 23 27.4
2086 6 24 25.14
2086 6 25 27.08
2086 6 26 27.64
2086 6 27 28.41
2086 6 28 28.53
2086 6 29 30.39
2086 6 30 30.41
2086 7 1 40.44
2086 7 2 36.6
2086 7 3 37.87
2086 7 4 38.59
2086 7 5 39.37
2086 7 6 38.1
2086 7 7 36.54
2086 7 8 34.22
2086 7 9 36.02
2086 7 10 35.63
2086 7 11 27.53
2086 7 12 26.75
2086 7 13 26.9
2086 7 14 25.66
2086 7 15 27.06
2086 7 16 32.38
2086 7 17 27.57
2086 7 18 33.51
2086 7 19 35.24
2086 7 20 26.88
2086 7 21 24.25
2086 7 22 22.95
2086 7 23 26.86
2086 7 24 32.24
2086 7 25 33.19
2086 7 26 33.28
2086 7 27 32.97
2086 7 28 32.99
2086 7 29 33.64
2086 7 30 35.08
2086 7 31 36.98
2086 8 1 NA
2086 8 2 37.01
2086 8 3 38.66
2086 8 4 34.77
2086 8 5 33.51
2086 8 6 33.22
2086 8 7 29.22
2086 8 8 27.77
2086 8 9 32.04
2086 8 10 38.97
2086 8 11 38.23
2086 8 12 34.84
2086 8 13 30.95
2086 8 14 40.72
2086 8 15 39.84
2086 8 16 39.99
2086 8 17 32.81
2086 8 18 30.35
2086 8 19 29.64
2086 8 20 27.21
2086 8 21 24.43
2086 8 22 22.53
2086 8 23 26.71
2086 8 24 34.29
2086 8 25 35.17
2086 8 26 34.13
2086 8 27 36.81
2086 8 28 34.58
2086 8 29 38.22
2086 8 30 36.96
2086 8 31 36.82
2086 9 1 41.54
2086 9 2 37.4
2086 9 3 40.82
2086 9 4 34.9
2086 9 5 29.36
2086 9 6 35.08
2086 9 7 28.04
2086 9 8 32.76
2086 9 9 34.65
2086 9 10 38.5
2086 9 11 40.67
2086 9 12 39.75
2086 9 13 37.49
2086 9 14 35.53
2086 9 15 35.67
2086 9 16 NA
2086 9 17 29.18
2086 9 18 17.35
2086 9 19 19.6
2086 9 20 28.57
2086 9 21 24.13
2086 9 22 24.83
2086 9 23 24.53
2086 9 24 24.9
2086 9 25 28.98
2086 9 26 26.31
2086 9 27 23.57
2086 9 28 19.04
2086 9 29 24.75
2086 9 30 21.18
2086 10 1 17.99
2086 10 2 17.19
2086 10 3 18.41
2086 10 4 18.84
2086 10 5 18.41
2086 10 6 15.55
2086 10 7 13.64
2086 10 8 13.52
2086 10 9 14.71
2086 10 10 16.7
2086 10 11 17.54
2086 10 12 18.15
2086 10 13 15.9
2086 10 14 15.15
2086 10 15 14.39
2086 10 16 14.12
2086 10 17 12.26
2086 10 18 11.52
2086 10 19 10.58
2086 10 20 11.77
2086 10 21 13.46
2086 10 22 12.26
2086 10 23 14.14
2086 10 24 12.85
2086 10 25 11.72
2086 10 26 12.39
2086 10 27 16.56
2086 10 28 19.56
2086 10 29 11.35
2086 10 30 6.63
2086 10 31 6.77
2086 11 1 9.93
2086 11 2 9.35
2086 11 3 11.54
2086 11 4 14.91
2086 11 5 12.1
2086 11 6 6.7
2086 11 7 -0.21
2086 11 8 -2.05
2086 11 9 3.33
2086 11 10 12.01
2086 11 11 5.87
2086 11 12 4.05
2086 11 13 8.41
2086 11 14 9.63
2086 11 15 10.5
2086 11 16 5.31
2086 11 17 8.61
2086 11 18 8.91
2086 11 19 10.53
2086 11 20 9.31
2086 11 21 12.72
2086 11 22 12.66
2086 11 23 10.12
2086 11 24 6.01
2086 11 25 4.11
2086 11 26 6.75
2086 11 27 5.55
2086 11 28 5.84
2086 11 29 5.17
2086 11 30 6.52
2086 12 1 7.43
2086 12 2 6.74
2086 12 3 4.05
2086 12 4 7.89
2086 12 5 4.47
2086 12 6 4.27
2086 12 7 0.98
2086 12 8 1.88
2086 12 9 5.53
2086 12 10 8.52
2086 12 11 4.2
2086 12 12 7.18
2086 12 13 4.2
2086 12 14 1.75
2086 12 15 2.43
2086 12 16 4.47
2086 12 17 3.89
2086 12 18 3.41
2086 12 19 6.06
2086 12 20 0.98
2086 12 21 -1.86
2086 12 22 0.86
2086 12 23 -3.76
2086 12 24 -5.17
2086 12 25 0.06
2086 12 26 0.9
2086 12 27 3.88
2086 12 28 4.15
2086 12 29 8.28
2086 12 30 6.19
2086 12 31 -0.16
2087 1 1 0.06
2087 1 2 4.8
2087 1 3 6.71
2087 1 4 6.28
2087 1 5 0.11
2087 1 6 2.83
2087 1 7 5.16
2087 1 8 0.24
2087 1 9 1.12
2087 1 10 2.85
2087 1 11 7.47
2087 1 12 4.04
2087 1 13 0.45
2087 1 14 -1.86
2087 1 15 -3.83
2087 1 16 -8.01
2087 1 17 -2.31
2087 1 18 0.78
2087 1 19 2.71
2087 1 20 4.33
2087 1 21 9
2087 1 22 11.28
2087 1 23 3.73
2087 1 24 6.38
2087 1 25 10.17
2087 1 26 15.09
2087 1 27 18.3
2087 1 28 13.16
2087 1 29 4.53
2087 1 30 2.03
2087 1 31 6.56
2087 2 1 11.27
2087 2 2 11.22
2087 2 3 2.89
2087 2 4 -1.49
2087 2 5 0.81
2087 2 6 3.86
2087 2 7 3.73
2087 2 8 1.5
2087 2 9 0.5
2087 2 10 -2.73
2087 2 11 0.67
2087 2 12 2.08
2087 2 13 3.48
2087 2 14 4.32
2087 2 15 5.34
2087 2 16 5.5
2087 2 17 5.24
2087 2 18 6.19
2087 2 19 6.11
2087 2 20 7.65
2087 2 21 8.65
2087 2 22 8.91
2087 2 23 8.84
2087 2 24 7.31
2087 2 25 11.97
2087 2 26 8.46
2087 2 27 8.93
2087 2 28 11.38
2087 3 1 12.76
2087 3 2 9.54
2087 3 3 2.05
2087 3 4 4.34
2087 3 5 11.24
2087 3 6 8.22
2087 3 7 7.49
2087 3 8 6.57
2087 3 9 11.2
2087 3 10 12.24
2087 3 11 6.28
2087 3 12 8
2087 3 13 8.42
2087 3 14 8.78
2087 3 15 9.28
2087 3 16 11.95
2087 3 17 10.38
2087 3 18 7.83
2087 3 19 10.64
2087 3 20 12.44
2087 3 21 9.69
2087 3 22 6.41
2087 3 23 6.61
2087 3 24 7.49
2087 3 25 8.63
2087 3 26 5.74
2087 3 27 9
2087 3 28 7.72
2087 3 29 10.73
2087 3 30 9.47
2087 3 31 9.3
2087 4 1 11.05
2087 4 2 12.44
2087 4 3 13.01
2087 4 4 10.99
2087 4 5 6.74
2087 4 6 5.88
2087 4 7 10.13
2087 4 8 8.43
2087 4 9 7.03
2087 4 10 7.01
2087 4 11 10.77
2087 4 12 20
2087 4 13 15.82
2087 4 14 14.45
2087 4 15 16.13
2087 4 16 18.67
2087 4 17 17.5
2087 4 18 9.85
2087 4 19 8.63
2087 4 20 9.08
2087 4 21 11.45
2087 4 22 12.2
2087 4 23 9.16
2087 4 24 10.28
2087 4 25 10.09
2087 4 26 13.3
2087 4 27 14.45
2087 4 28 11.36
2087 4 29 14.76
2087 4 30 18.27
2087 5 1 17.82
2087 5 2 18.99
2087 5 3 18.9
2087 5 4 16.4
2087 5 5 14.84
2087 5 6 15.77
2087 5 7 17.35
2087 5 8 18.77
2087 5 9 17.58
2087 5 10 16.28
2087 5 11 15.9
2087 5 12 17.01
2087 5 13 19.21
2087 5 14 19.12
2087 5 15 18.11
2087 5 16 17.46
2087 5 17 16.3
2087 5 18 17.14
2087 5 19 16.47
2087 5 20 15.3
2087 5 21 16
2087 5 22 19.72
2087 5 23 21.01
2087 5 24 15.55
2087 5 25 14.72
2087 5 26 15.55
2087 5 27 15.37
2087 5 28 16.92
2087 5 29 18.61
2087 5 30 17.52
2087 5 31 18.99
2087 6 1 19.94
2087 6 2 20.46
2087 6 3 20.42
2087 6 4 18.71
2087 6 5 19.2
2087 6 6 18.09
2087 6 7 17.69
2087 6 8 18.26
2087 6 9 19.86
2087 6 10 21.77
2087 6 11 23.4
2087 6 12 24.45
2087 6 13 23.3
2087 6 14 21.95
2087 6 15 23.84
2087 6 16 23.5
2087 6 17 23.86
2087 6 18 25.44
2087 6 19 27.15
2087 6 20 26.79
2087 6 21 25.12
2087 6 22 26.28
2087 6 23 27.23
2087 6 24 26.62
2087 6 25 24.89
2087 6 26 25.87
2087 6 27 25.51
2087 6 28 26.97
2087 6 29 27.48
2087 6 30 26.69
2087 7 1 23.99
2087 7 2 24
2087 7 3 23.57
2087 7 4 23.27
2087 7 5 22.31
2087 7 6 25.47
2087 7 7 24.13
2087 7 8 26
2087 7 9 37.68
2087 7 10 35
2087 7 11 26.08
2087 7 12 33.09
2087 7 13 27.32
2087 7 14 24.38
2087 7 15 26.16
2087 7 16 24.47
2087 7 17 24.75
2087 7 18 24.1
2087 7 19 23.85
2087 7 20 24.29
2087 7 21 24.99
2087 7 22 21.24
2087 7 23 20.12
2087 7 24 21.59
2087 7 25 23.43
2087 7 26 22.9
2087 7 27 22.33
2087 7 28 23.32
2087 7 29 25.88
2087 7 30 26.28
2087 7 31 25.29
2087 8 1 25.24
2087 8 2 29.11
2087 8 3 33.33
2087 8 4 37.37
2087 8 5 35.22
2087 8 6 34.52
2087 8 7 30.43
2087 8 8 29.01
2087 8 9 29.6
2087 8 10 35.58
2087 8 11 35.22
2087 8 12 30.38
2087 8 13 26.05
2087 8 14 25.81
2087 8 15 25.95
2087 8 16 24.9
2087 8 17 28.73
2087 8 18 28.14
2087 8 19 21.01
2087 8 20 19.75
2087 8 21 22.98
2087 8 22 32.05
2087 8 23 35.71
2087 8 24 39.27
2087 8 25 35.58
2087 8 26 37.73
2087 8 27 37.52
2087 8 28 35.01
2087 8 29 36.76
2087 8 30 39.94
2087 8 31 27.5
2087 9 1 30.85
2087 9 2 27.43
2087 9 3 28.27
2087 9 4 29.54
2087 9 5 24.06
2087 9 6 19.51
2087 9 7 19.28
2087 9 8 19.28
2087 9 9 19.88
2087 9 10 19.97
2087 9 11 19.56
2087 9 12 23.95
2087 9 13 19.82
2087 9 14 18.29
2087 9 15 17.62
2087 9 16 18.76
2087 9 17 18.06
2087 9 18 15.83
2087 9 19 16.04
2087 9 20 17.42
2087 9 21 19.93
2087 9 22 19.56
2087 9 23 18.34
2087 9 24 16.73
2087 9 25 18.21
2087 9 26 19.24
2087 9 27 20.69
2087 9 28 18.79
2087 9 29 19.03
2087 9 30 16.66
2087 10 1 17.39
2087 10 2 17.87
2087 10 3 18.08
2087 10 4 16.56
2087 10 5 15.21
2087 10 6 14.62
2087 10 7 13.5
2087 10 8 13.51
2087 10 9 13.84
2087 10 10 14.58
2087 10 11 15.2
2087 10 12 8.59
2087 10 13 11.24
2087 10 14 13.68
2087 10 15 15.2
2087 10 16 14.91
2087 10 17 11.82
2087 10 18 12.8
2087 10 19 12.85
2087 10 20 15.95
2087 10 21 15.08
2087 10 22 9.47
2087 10 23 8.86
2087 10 24 11.53
2087 10 25 11.15
2087 10 26 11.84
2087 10 27 8.19
2087 10 28 8.13
2087 10 29 10.5
2087 10 30 12
2087 10 31 11.45
2087 11 1 11.91
2087 11 2 10.69
2087 11 3 10.95
2087 11 4 10.49
2087 11 5 12.45
2087 11 6 11.28
2087 11 7 10.68
2087 11 8 11.76
2087 11 9 12.93
2087 11 10 12.88
2087 11 11 12.64
2087 11 12 11.87
2087 11 13 5.84
2087 11 14 8.86
2087 11 15 9.01
2087 11 16 8.7
2087 11 17 9.19
2087 11 18 8.76
2087 11 19 8.62
2087 11 20 8.6
2087 11 21 9.5
2087 11 22 8.95
2087 11 23 8.61
2087 11 24 7.89
2087 11 25 5.86
2087 11 26 7.14
2087 11 27 7.45
2087 11 28 7.48
2087 11 29 5.09
2087 11 30 4.4
2087 12 1 10.98
2087 12 2 10.63
2087 12 3 5.39
2087 12 4 6.49
2087 12 5 2.77
2087 12 6 -2.05
2087 12 7 1.98
2087 12 8 1.22
2087 12 9 1.39
2087 12 10 4.04
2087 12 11 6.15
2087 12 12 3.19
2087 12 13 5.34
2087 12 14 2.35
2087 12 15 7.86
2087 12 16 13.54
2087 12 17 2.58
2087 12 18 0.17
2087 12 19 4.98
2087 12 20 3.83
2087 12 21 -1.14
2087 12 22 2.53
2087 12 23 1.9
2087 12 24 4.95
2087 12 25 -3.79
2087 12 26 -5.48
2087 12 27 0.03
2087 12 28 1.25
2087 12 29 1.46
2087 12 30 1.1
2087 12 31 1.48
2088 1 1 1.54
2088 1 2 2.13
2088 1 3 4.19
2088 1 4 2.81
2088 1 5 -0.22
2088 1 6 -1.95
2088 1 7 2.31
2088 1 8 2.97
2088 1 9 -1.51
2088 1 10 -3.29
2088 1 11 -2.27
2088 1 12 0.36
2088 1 13 1.99
2088 1 14 -2.72
2088 1 15 2.91
2088 1 16 0.45
2088 1 17 1.03
2088 1 18 -0.82
2088 1 19 3.35
2088 1 20 6.89
2088 1 21 7.09
2088 1 22 4.16
2088 1 23 4.68
2088 1 24 9.23
2088 1 25 10.58
2088 1 26 10.68
2088 1 27 10.19
2088 1 28 8.14
2088 1 29 9.23
2088 1 30 5.62
2088 1 31 12.05
2088 2 1 10.97
2088 2 2 5.97
2088 2 3 -1.55
2088 2 4 -1.24
2088 2 5 9.31
2088 2 6 18.23
2088 2 7 4.58
2088 2 8 4.47
2088 2 9 -2.95
2088 2 10 4.37
2088 2 11 12.46
2088 2 12 18.75
2088 2 13 10.27
2088 2 14 7.43
2088 2 15 6.52
2088 2 16 5.53
2088 2 17 10.88
2088 2 18 3.99
2088 2 19 3.05
2088 2 20 8.52
2088 2 21 12.99
2088 2 22 11.64
2088 2 23 7.46
2088 2 24 11.9
2088 2 25 13.55
2088 2 26 15.33
2088 2 27 9.1
2088 2 28 2.59
2088 3 1 1.35
2088 3 2 2.38
2088 3 3 3.57
2088 3 4 7.2
2088 3 5 11.43
2088 3 6 15.57
2088 3 7 7.37
2088 3 8 2.64
2088 3 9 2.66
2088 3 10 2.42
2088 3 11 2.34
2088 3 12 7.64
2088 3 13 4.04
2088 3 14 5.28
2088 3 15 -0.14
2088 3 16 1.5
2088 3 17 6.88
2088 3 18 11.14
2088 3 19 11.83
2088 3 20 10.55
2088 3 21 10.55
2088 3 22 8.91
2088 3 23 4.01
2088 3 24 10.04
2088 3 25 10.23
2088 3 26 14.05
2088 3 27 12.7
2088 3 28 6.16
2088 3 29 9.2
2088 3 30 11.91
2088 3 31 15.56
2088 4 1 9.62
2088 4 2 8.59
2088 4 3 12.47
2088 4 4 14.65
2088 4 5 10.54
2088 4 6 8.71
2088 4 7 14.18
2088 4 8 14.56
2088 4 9 12.58
2088 4 10 9.95
2088 4 11 9.3
2088 4 12 15.99
2088 4 13 10.95
2088 4 14 9.46
2088 4 15 11.82
2088 4 16 9.99
2088 4 17 8.47
2088 4 18 10.33
2088 4 19 13.04
2088 4 20 16.7
2088 4 21 16.36
2088 4 22 22.13
2088 4 23 18.01
2088 4 24 14.1
2088 4 25 15.52
2088 4 26 15.05
2088 4 27 18.26
2088 4 28 15.47
2088 4 29 14.28
2088 4 30 15.9
2088 5 1 14.27
2088 5 2 11.1
2088 5 3 11.89
2088 5 4 13.77
2088 5 5 15.26
2088 5 6 15.53
2088 5 7 17.36
2088 5 8 16.56
2088 5 9 14.92
2088 5 10 13.95
2088 5 11 14.91
2088 5 12 18.3
2088 5 13 17.14
2088 5 14 14.39
2088 5 15 13.02
2088 5 16 15.47
2088 5 17 17.46
2088 5 18 14.49
2088 5 19 13.05
2088 5 20 15.05
2088 5 21 17.03
2088 5 22 17.59
2088 5 23 17.14
2088 5 24 16.96
2088 5 25 18.85
2088 5 26 20
2088 5 27 19.16
2088 5 28 21.29
2088 5 29 23.61
2088 5 30 24.16
2088 5 31 25.36
2088 6 1 24.04
2088 6 2 25.18
2088 6 3 25.92
2088 6 4 25.87
2088 6 5 24.86
2088 6 6 23.94
2088 6 7 25.32
2088 6 8 24.5
2088 6 9 24.6
2088 6 10 25.09
2088 6 11 26.22
2088 6 12 25.58
2088 6 13 23.85
2088 6 14 23.45
2088 6 15 24.31
2088 6 16 24.01
2088 6 17 25.6
2088 6 18 25.91
2088 6 19 26.15
2088 6 20 25.72
2088 6 21 25.44
2088 6 22 25.01
2088 6 23 24.66
2088 6 24 24.57
2088 6 25 25.78
2088 6 26 27.4
2088 6 27 29.23
2088 6 28 29.15
2088 6 29 28.69
2088 6 30 29.4
2088 7 1 26.04
2088 7 2 22.08
2088 7 3 23.12
2088 7 4 23.75
2088 7 5 25.21
2088 7 6 33.34
2088 7 7 33.67
2088 7 8 32.35
2088 7 9 32.46
2088 7 10 32.96
2088 7 11 26.73
2088 7 12 26.36
2088 7 13 32.91
2088 7 14 34.45
2088 7 15 32.62
2088 7 16 26.53
2088 7 17 25.67
2088 7 18 26.46
2088 7 19 34.04
2088 7 20 36.09
2088 7 21 34.1
2088 7 22 25.87
2088 7 23 25.9
2088 7 24 25.9
2088 7 25 25.24
2088 7 26 26.1
2088 7 27 25.97
2088 7 28 25.85
2088 7 29 26.81
2088 7 30 26.38
2088 7 31 27.37
2088 8 1 34.67
2088 8 2 41.86
2088 8 3 NA
2088 8 4 NA
2088 8 5 38.6
2088 8 6 30.75
2088 8 7 25.33
2088 8 8 26.16
2088 8 9 34.87
2088 8 10 38.07
2088 8 11 36.07
2088 8 12 34.18
2088 8 13 38.48
2088 8 14 34.98
2088 8 15 34.12
2088 8 16 37.58
2088 8 17 39.4
2088 8 18 41.89
2088 8 19 37.19
2088 8 20 38.34
2088 8 21 38
2088 8 22 38.42
2088 8 23 NA
2088 8 24 39.09
2088 8 25 33.58
2088 8 26 33.92
2088 8 27 34.83
2088 8 28 35.23
2088 8 29 34.25
2088 8 30 33.3
2088 8 31 31.62
2088 9 1 34.1
2088 9 2 33.23
2088 9 3 32.28
2088 9 4 32.42
2088 9 5 36.16
2088 9 6 38.19
2088 9 7 36.36
2088 9 8 33.94
2088 9 9 35.27
2088 9 10 38.92
2088 9 11 37.74
2088 9 12 36.03
2088 9 13 34.46
2088 9 14 41.14
2088 9 15 27
2088 9 16 31.36
2088 9 17 33.02
2088 9 18 24.37
2088 9 19 29.06
2088 9 20 35.25
2088 9 21 19.18
2088 9 22 17.93
2088 9 23 15.8
2088 9 24 11.33
2088 9 25 11.83
2088 9 26 12.3
2088 9 27 13.29
2088 9 28 15.18
2088 9 29 16.62
2088 9 30 17.36
2088 10 1 18.85
2088 10 2 19.77
2088 10 3 19.59
2088 10 4 19.64
2088 10 5 20.75
2088 10 6 18.97
2088 10 7 18.71
2088 10 8 17.61
2088 10 9 18.04
2088 10 10 19.09
2088 10 11 13.3
2088 10 12 13.28
2088 10 13 14.44
2088 10 14 16.26
2088 10 15 14.57
2088 10 16 13.57
2088 10 17 15.15
2088 10 18 15.1
2088 10 19 13.38
2088 10 20 15.08
2088 10 21 14.98
2088 10 22 12.94
2088 10 23 12.14
2088 10 24 8.01
2088 10 25 9.22
2088 10 26 10.95
2088 10 27 10.3
2088 10 28 10.25
2088 10 29 9.28
2088 10 30 10.98
2088 10 31 15.39
2088 11 1 10.56
2088 11 2 9.34
2088 11 3 9.8
2088 11 4 8.67
2088 11 5 3.46
2088 11 6 10.28
2088 11 7 6.5
2088 11 8 6.98
2088 11 9 8
2088 11 10 0.62
2088 11 11 2.36
2088 11 12 7.36
2088 11 13 3.72
2088 11 14 3.16
2088 11 15 5.56
2088 11 16 5.05
2088 11 17 3.88
2088 11 18 -0.08
2088 11 19 0
2088 11 20 1.18
2088 11 21 1.22
2088 11 22 3.15
2088 11 23 8.65
2088 11 24 8.02
2088 11 25 1.94
2088 11 26 -1.08
2088 11 27 1.47
2088 11 28 3.9
2088 11 29 6.89
2088 11 30 6.62
2088 12 1 8.03
2088 12 2 7.48
2088 12 3 7.06
2088 12 4 7.4
2088 12 5 4.89
2088 12 6 4.85
2088 12 7 7.19
2088 12 8 5.65
2088 12 9 5.63
2088 12 10 3.12
2088 12 11 -3.21
2088 12 12 -0.31
2088 12 13 -0.59
2088 12 14 -1.44
2088 12 15 -0.78
2088 12 16 1.06
2088 12 17 -4.18
2088 12 18 -4.74
2088 12 19 -2.04
2088 12 20 0.18
2088 12 21 -0.14
2088 12 22 -1.1
2088 12 23 -0.16
2088 12 24 0.1
2088 12 25 1.07
2088 12 26 0.57
2088 12 27 1.12
2088 12 28 -0.3
2088 12 29 -0.28
2088 12 30 0.08
2088 12 31 0.82
2089 1 1 2.45
2089 1 2 2.3
2089 1 3 1.63
2089 1 4 2.38
2089 1 5 5.8
2089 1 6 7.24
2089 1 7 3.68
2089 1 8 5.1
2089 1 9 5.73
2089 1 10 4.1
2089 1 11 4.92
2089 1 12 7.46
2089 1 13 7.52
2089 1 14 4.06
2089 1 15 2.2
2089 1 16 5.87
