MDS,Port 1,Port 2,Port 3,Port 4,Port 5
12/28/2012 2:00 AM,-439,0.094,-325,0.1,
12/28/2012 2:30 AM,-444,0.093,-325,0.1,
12/28/2012 3:00 AM,-444,0.093,-325,0.1,
12/28/2012 3:30 AM,-444,0.093,-329,0.1,
12/28/2012 4:00 AM,-448,0.093,-329,0.1,
12/28/2012 4:30 AM,-444,0.093,-329,0.1,
12/28/2012 5:00 AM,-444,0.093,-329,0.1,
12/28/2012 5:30 AM,-448,0.093,-325,0.1,
12/28/2012 6:00 AM,-444,0.093,-332,0.1,
12/28/2012 6:30 AM,-444,0.092,-332,0.1,
12/28/2012 7:00 AM,-448,0.092,-329,0.099,
12/28/2012 7:30 AM,-448,0.092,-329,0.099,
12/28/2012 8:00 AM,-444,0.092,-332,0.099,
12/28/2012 8:30 AM,-448,0.092,-332,0.099,
12/28/2012 9:00 AM,-448,0.092,-332,0.099,
12/28/2012 9:30 AM,-448,0.091,-329,0.099,
12/28/2012 10:00 AM,-448,0.091,-329,0.099,
12/28/2012 10:30 AM,-448,0.091,-332,0.098,
12/28/2012 11:00 AM,-444,0.091,-332,0.098,
12/28/2012 11:30 AM,-448,0.091,-332,0.098,
12/28/2012 12:00 PM,-444,0.091,-329,0.098,
12/28/2012 12:30 PM,-444,0.091,-325,0.099,
12/28/2012 1:00 PM,-444,0.092,-325,0.098,
12/28/2012 1:30 PM,-439,0.092,-325,0.099,
12/28/2012 2:00 PM,-444,0.093,-325,0.099,
12/28/2012 2:30 PM,-444,0.093,-325,0.098,
12/28/2012 3:00 PM,-439,0.093,-329,0.099,
12/28/2012 3:30 PM,-439,0.094,-325,0.099,
12/28/2012 4:00 PM,-444,0.094,-325,0.099,
12/28/2012 4:30 PM,-444,0.094,-325,0.099,
12/28/2012 5:00 PM,-444,0.094,-325,0.1,
12/28/2012 5:30 PM,-444,0.094,-322,0.1,
12/28/2012 6:00 PM,-435,0.094,-325,0.1,
12/28/2012 6:30 PM,-439,0.094,-322,0.099,
12/28/2012 7:00 PM,-444,0.094,-325,0.1,
12/28/2012 7:30 PM,-444,0.094,-329,0.1,
12/28/2012 8:00 PM,-439,0.094,-329,0.1,
12/28/2012 8:30 PM,-444,0.094,-332,0.1,
12/28/2012 9:00 PM,-444,0.094,-335,0.1,
12/28/2012 9:30 PM,-448,0.094,-332,0.099,
12/28/2012 10:00 PM,-448,0.094,-335,0.099,
12/28/2012 10:30 PM,-448,0.094,-335,0.099,
12/28/2012 11:00 PM,-448,0.093,-338,0.098,
12/28/2012 11:30 PM,-448,0.093,-335,0.098,
12/29/2012 12:00 AM,-444,0.093,-335,0.098,
12/29/2012 12:30 AM,-444,0.093,-338,0.098,
12/29/2012 1:00 AM,-444,0.092,-342,0.098,
12/29/2012 1:30 AM,-448,0.092,-338,0.098,
12/29/2012 2:00 AM,-448,0.092,-342,0.098,
12/29/2012 2:30 AM,-448,0.091,-342,0.098,
12/29/2012 3:00 AM,-448,0.091,-342,0.098,
12/29/2012 3:30 AM,-453,0.091,-342,0.098,
12/29/2012 4:00 AM,-458,0.091,-349,0.098,
12/29/2012 4:30 AM,-453,0.091,-352,0.098,
12/29/2012 5:00 AM,-453,0.091,-352,0.098,
12/29/2012 5:30 AM,-453,0.091,-370,0.098,
12/29/2012 6:00 AM,-453,0.091,-366,0.098,
12/29/2012 6:30 AM,-453,0.09,-356,0.098,
12/29/2012 7:00 AM,-453,0.09,-352,0.097,
12/29/2012 7:30 AM,-458,0.09,-349,0.098,
12/29/2012 8:00 AM,-458,0.09,-345,0.097,
12/29/2012 8:30 AM,-458,0.09,-349,0.097,
12/29/2012 9:00 AM,-458,0.09,-352,0.097,
12/29/2012 9:30 AM,-458,0.089,-345,0.097,
12/29/2012 10:00 AM,-458,0.089,-345,0.097,
12/29/2012 10:30 AM,-458,0.09,-345,0.097,
12/29/2012 11:00 AM,-458,0.09,-342,0.097,
12/29/2012 11:30 AM,-458,0.09,-342,0.097,
12/29/2012 12:00 PM,-458,0.09,-338,0.097,
12/29/2012 12:30 PM,-458,0.09,-338,0.097,
12/29/2012 1:00 PM,-458,0.09,-338,0.097,
12/29/2012 1:30 PM,-458,0.091,-332,0.097,
12/29/2012 2:00 PM,-458,0.091,-332,0.098,
12/29/2012 2:30 PM,-453,0.091,-335,0.098,
12/29/2012 3:00 PM,-453,0.091,-332,0.098,
12/29/2012 3:30 PM,-458,0.092,-335,0.098,
12/29/2012 4:00 PM,-458,0.093,-329,0.098,
12/29/2012 4:30 PM,-458,0.093,-335,0.098,
12/29/2012 5:00 PM,-458,0.093,-329,0.098,
12/29/2012 5:30 PM,-453,0.094,-329,0.098,
12/29/2012 6:00 PM,-453,0.094,-329,0.098,
12/29/2012 6:30 PM,-448,0.094,-329,0.098,
12/29/2012 7:00 PM,-453,0.094,-329,0.098,
12/29/2012 7:30 PM,-453,0.094,-332,0.098,
12/29/2012 8:00 PM,-453,0.094,-332,0.098,
12/29/2012 8:30 PM,-453,0.094,-332,0.098,
12/29/2012 9:00 PM,-448,0.093,-332,0.098,
12/29/2012 9:30 PM,-448,0.093,-332,0.098,
12/29/2012 10:00 PM,-448,0.093,-335,0.098,
12/29/2012 10:30 PM,-448,0.093,-332,0.098,
12/29/2012 11:00 PM,-448,0.093,-332,0.098,
12/29/2012 11:30 PM,-448,0.093,-332,0.098,
12/30/2012 12:00 AM,-448,0.093,-332,0.098,
12/30/2012 12:30 AM,-453,0.093,-335,0.098,
12/30/2012 1:00 AM,-453,0.092,-332,0.098,
12/30/2012 1:30 AM,-453,0.092,-332,0.098,
12/30/2012 2:00 AM,-448,0.092,-338,0.098,
12/30/2012 2:30 AM,-453,0.092,-335,0.098,
12/30/2012 3:00 AM,-448,0.092,-332,0.098,
12/30/2012 3:30 AM,-453,0.092,-335,0.098,
12/30/2012 4:00 AM,-453,0.091,-332,0.098,
12/30/2012 4:30 AM,-453,0.091,-332,0.098,
12/30/2012 5:00 AM,-453,0.091,-332,0.098,
12/30/2012 5:30 AM,-448,0.091,-329,0.098,
12/30/2012 6:00 AM,-453,0.091,-329,0.098,
12/30/2012 6:30 AM,-448,0.091,-329,0.098,
12/30/2012 7:00 AM,-448,0.091,-325,0.098,
12/30/2012 7:30 AM,-448,0.092,-325,0.098,
12/30/2012 8:00 AM,-448,0.092,-322,0.098,
12/30/2012 8:30 AM,-448,0.092,-319,0.098,
12/30/2012 9:00 AM,-448,0.092,-322,0.098,
12/30/2012 9:30 AM,-448,0.092,-322,0.098,
12/30/2012 10:00 AM,-444,0.092,-322,0.098,
12/30/2012 10:30 AM,-444,0.092,-319,0.098,
12/30/2012 11:00 AM,-444,0.092,-319,0.098,
12/30/2012 11:30 AM,-444,0.092,-319,0.098,
12/30/2012 12:00 PM,-444,0.092,-322,0.098,
12/30/2012 12:30 PM,-444,0.092,-322,0.098,
12/30/2012 1:00 PM,-444,0.093,-319,0.098,
12/30/2012 1:30 PM,-444,0.093,-316,0.098,
12/30/2012 2:00 PM,-444,0.093,-319,0.098,
12/30/2012 2:30 PM,-444,0.093,-322,0.098,
12/30/2012 3:00 PM,-444,0.093,-322,0.098,
12/30/2012 3:30 PM,-439,0.093,-322,0.098,
12/30/2012 4:00 PM,-444,0.093,-322,0.098,
12/30/2012 4:30 PM,-444,0.094,-322,0.098,
12/30/2012 5:00 PM,-439,0.094,-322,0.099,
12/30/2012 5:30 PM,-444,0.094,-322,0.099,
12/30/2012 6:00 PM,-448,0.094,-322,0.098,
12/30/2012 6:30 PM,-448,0.094,-322,0.099,
12/30/2012 7:00 PM,-448,0.094,-316,0.099,
12/30/2012 7:30 PM,-444,0.094,-316,0.099,
12/30/2012 8:00 PM,-448,0.094,-313,0.099,
12/30/2012 8:30 PM,-444,0.094,-313,0.099,
12/30/2012 9:00 PM,-444,0.094,-313,0.099,
12/30/2012 9:30 PM,-448,0.094,-313,0.099,
12/30/2012 10:00 PM,-448,0.094,-313,0.099,
12/30/2012 10:30 PM,-444,0.094,-313,0.099,
12/30/2012 11:00 PM,-444,0.094,-313,0.099,
12/30/2012 11:30 PM,-439,0.094,-313,0.099,
12/31/2012 12:00 AM,-444,0.094,-313,0.099,
12/31/2012 12:30 AM,-444,0.094,-310,0.1,
12/31/2012 1:00 AM,-439,0.094,-307,0.1,
12/31/2012 1:30 AM,-439,0.094,-304,0.099,
12/31/2012 2:00 AM,-444,0.094,-310,0.1,
12/31/2012 2:30 AM,-439,0.094,-304,0.1,
12/31/2012 3:00 AM,-439,0.094,-307,0.1,
12/31/2012 3:30 AM,-444,0.094,-304,0.1,
12/31/2012 4:00 AM,-444,0.094,-304,0.1,
12/31/2012 4:30 AM,-444,0.094,-304,0.099,
12/31/2012 5:00 AM,-444,0.094,-307,0.1,
12/31/2012 5:30 AM,-444,0.094,-301,0.099,
12/31/2012 6:00 AM,-444,0.094,-307,0.099,
12/31/2012 6:30 AM,-444,0.094,-307,0.1,
12/31/2012 7:00 AM,-439,0.094,-304,0.099,
12/31/2012 7:30 AM,-444,0.093,-307,0.099,
12/31/2012 8:00 AM,-444,0.093,-310,0.099,
12/31/2012 8:30 AM,-448,0.093,-313,0.099,
12/31/2012 9:00 AM,-453,0.093,-316,0.098,
12/31/2012 9:30 AM,-448,0.093,-316,0.098,
12/31/2012 10:00 AM,-453,0.093,-319,0.098,
12/31/2012 10:30 AM,-448,0.093,-316,0.098,
12/31/2012 11:00 AM,-444,0.093,-310,0.098,
12/31/2012 11:30 AM,-448,0.093,-313,0.099,
12/31/2012 12:00 PM,-444,0.093,-310,0.099,
12/31/2012 12:30 PM,-444,0.093,-310,0.098,
12/31/2012 1:00 PM,-444,0.093,-310,0.098,
12/31/2012 1:30 PM,-444,0.093,-310,0.099,
12/31/2012 2:00 PM,-439,0.093,-307,0.099,
12/31/2012 2:30 PM,-444,0.094,-310,0.098,
12/31/2012 3:00 PM,-448,0.094,-310,0.099,
12/31/2012 3:30 PM,-448,0.094,-307,0.099,
12/31/2012 4:00 PM,-448,0.094,-307,0.099,
12/31/2012 4:30 PM,-444,0.094,-307,0.1,
12/31/2012 5:00 PM,-444,0.094,-304,0.1,
12/31/2012 5:30 PM,-444,0.094,-304,0.1,
12/31/2012 6:00 PM,-444,0.095,-304,0.1,
12/31/2012 6:30 PM,-439,0.095,-304,0.1,
12/31/2012 7:00 PM,-444,0.095,-310,0.1,
12/31/2012 7:30 PM,-444,0.095,-310,0.1,
12/31/2012 8:00 PM,-439,0.094,-313,0.099,
12/31/2012 8:30 PM,-439,0.094,-313,0.1,
12/31/2012 9:00 PM,-444,0.094,-316,0.1,
12/31/2012 9:30 PM,-444,0.094,-313,0.1,
12/31/2012 10:00 PM,-444,0.094,-316,0.1,
12/31/2012 10:30 PM,-439,0.094,-316,0.1,
12/31/2012 11:00 PM,-444,0.094,-316,0.099,
12/31/2012 11:30 PM,-448,0.094,-319,0.1,
1/1/2013 12:00 AM,-444,0.094,-322,0.099,
1/1/2013 12:30 AM,-444,0.094,-319,0.099,
1/1/2013 1:00 AM,-448,0.094,-319,0.099,
1/1/2013 1:30 AM,-448,0.093,-322,0.099,
1/1/2013 2:00 AM,-448,0.093,-319,0.099,
1/1/2013 2:30 AM,-448,0.093,-322,0.099,
1/1/2013 3:00 AM,-453,0.093,-325,0.098,
1/1/2013 3:30 AM,-448,0.093,-322,0.098,
1/1/2013 4:00 AM,-448,0.092,-322,0.098,
1/1/2013 4:30 AM,-453,0.092,-325,0.098,
1/1/2013 5:00 AM,-453,0.092,-329,0.098,
1/1/2013 5:30 AM,-458,0.091,-325,0.098,
1/1/2013 6:00 AM,-453,0.091,-325,0.098,
1/1/2013 6:30 AM,-453,0.091,-329,0.098,
1/1/2013 7:00 AM,-453,0.091,-329,0.098,
1/1/2013 7:30 AM,-458,0.091,-329,0.098,
1/1/2013 8:00 AM,-458,0.091,-325,0.098,
1/1/2013 8:30 AM,-453,0.091,-325,0.098,
1/1/2013 9:00 AM,-453,0.091,-329,0.098,
1/1/2013 9:30 AM,-458,0.091,-329,0.098,
1/1/2013 10:00 AM,-462,0.091,-332,0.098,
1/1/2013 10:30 AM,-458,0.09,-329,0.098,
1/1/2013 11:00 AM,-453,0.09,-329,0.098,
1/1/2013 11:30 AM,-458,0.09,-325,0.098,
1/1/2013 12:00 PM,-453,0.09,-325,0.097,
1/1/2013 12:30 PM,-453,0.09,-322,0.097,
1/1/2013 1:00 PM,-458,0.091,-325,0.097,
1/1/2013 1:30 PM,-458,0.091,-316,0.097,
1/1/2013 2:00 PM,-453,0.091,-322,0.097,
1/1/2013 2:30 PM,-453,0.091,-319,0.097,
1/1/2013 3:00 PM,-458,0.091,-319,0.097,
1/1/2013 3:30 PM,-458,0.092,-319,0.097,
1/1/2013 4:00 PM,-458,0.093,-319,0.097,
1/1/2013 4:30 PM,-453,0.093,-313,0.098,
1/1/2013 5:00 PM,-453,0.093,-313,0.098,
1/1/2013 5:30 PM,-453,0.093,-316,0.098,
1/1/2013 6:00 PM,-448,0.093,-319,0.098,
1/1/2013 6:30 PM,-448,0.094,-319,0.098,
1/1/2013 7:00 PM,-453,0.094,-322,0.098,
1/1/2013 7:30 PM,-453,0.094,-322,0.098,
1/1/2013 8:00 PM,-453,0.093,-325,0.098,
1/1/2013 8:30 PM,-453,0.093,-325,0.098,
1/1/2013 9:00 PM,-458,0.093,-325,0.098,
1/1/2013 9:30 PM,-458,0.093,-325,0.098,
1/1/2013 10:00 PM,-458,0.093,-325,0.098,
1/1/2013 10:30 PM,-458,0.093,-325,0.098,
1/1/2013 11:00 PM,-458,0.092,-329,0.098,
1/1/2013 11:30 PM,-453,0.092,-329,0.098,
1/2/2013 12:00 AM,-453,0.092,-332,0.098,
1/2/2013 12:30 AM,-458,0.091,-329,0.098,
1/2/2013 1:00 AM,-458,0.091,-329,0.097,
1/2/2013 1:30 AM,-458,0.091,-329,0.098,
1/2/2013 2:00 AM,-458,0.091,-332,0.097,
1/2/2013 2:30 AM,-458,0.091,-332,0.097,
1/2/2013 3:00 AM,-458,0.091,-332,0.097,
1/2/2013 3:30 AM,-458,0.091,-332,0.097,
1/2/2013 4:00 AM,-458,0.091,-335,0.097,
1/2/2013 4:30 AM,-462,0.091,-335,0.097,
1/2/2013 5:00 AM,-467,0.09,-335,0.097,
1/2/2013 5:30 AM,-462,0.091,-332,0.097,
1/2/2013 6:00 AM,-462,0.09,-335,0.096,
1/2/2013 6:30 AM,-467,0.09,-335,0.096,
1/2/2013 7:00 AM,-462,0.09,-335,0.096,
1/2/2013 7:30 AM,-467,0.09,-335,0.096,
1/2/2013 8:00 AM,-462,0.089,-335,0.096,
1/2/2013 8:30 AM,-467,0.089,-335,0.096,
1/2/2013 9:00 AM,-467,0.089,-338,0.096,
1/2/2013 9:30 AM,-467,0.089,-342,0.096,
1/2/2013 10:00 AM,-467,0.089,-338,0.096,
1/2/2013 10:30 AM,-467,0.089,-338,0.096,
1/2/2013 11:00 AM,-462,0.089,-335,0.096,
1/2/2013 11:30 AM,-462,0.089,-332,0.096,
1/2/2013 12:00 PM,-458,0.089,-329,0.096,
1/2/2013 12:30 PM,-458,0.089,-329,0.096,
1/2/2013 1:00 PM,-458,0.089,-325,0.096,
1/2/2013 1:30 PM,-453,0.09,-322,0.096,
1/2/2013 2:00 PM,-453,0.091,-322,0.096,
1/2/2013 2:30 PM,-458,0.091,-322,0.096,
1/2/2013 3:00 PM,-458,0.091,-322,0.096,
1/2/2013 3:30 PM,-458,0.092,-322,0.096,
1/2/2013 4:00 PM,-458,0.093,-319,0.096,
1/2/2013 4:30 PM,-453,0.093,-319,0.096,
1/2/2013 5:00 PM,-453,0.094,-319,0.097,
1/2/2013 5:30 PM,-448,0.094,-319,0.097,
1/2/2013 6:00 PM,-453,0.094,-316,0.097,
1/2/2013 6:30 PM,-453,0.094,-322,0.097,
1/2/2013 7:00 PM,-453,0.094,-319,0.097,
1/2/2013 7:30 PM,-453,0.094,-322,0.097,
1/2/2013 8:00 PM,-453,0.094,-319,0.097,
1/2/2013 8:30 PM,-448,0.094,-329,0.097,
1/2/2013 9:00 PM,-453,0.094,-325,0.097,
1/2/2013 9:30 PM,-453,0.093,-325,0.097,
1/2/2013 10:00 PM,-453,0.093,-325,0.097,
1/2/2013 10:30 PM,-448,0.093,-325,0.097,
1/2/2013 11:00 PM,-453,0.093,-325,0.097,
1/2/2013 11:30 PM,-448,0.093,-329,0.097,
1/3/2013 12:00 AM,-453,0.092,-325,0.097,
1/3/2013 12:30 AM,-453,0.092,-325,0.097,
1/3/2013 1:00 AM,-458,0.091,-325,0.097,
1/3/2013 1:30 AM,-453,0.091,-332,0.097,
1/3/2013 2:00 AM,-453,0.091,-332,0.097,
1/3/2013 2:30 AM,-453,0.091,-329,0.096,
1/3/2013 3:00 AM,-458,0.091,-332,0.096,
1/3/2013 3:30 AM,-458,0.091,-332,0.096,
1/3/2013 4:00 AM,-458,0.091,-332,0.096,
1/3/2013 4:30 AM,-458,0.091,-332,0.096,
1/3/2013 5:00 AM,-458,0.091,-332,0.096,
1/3/2013 5:30 AM,-462,0.091,-335,0.096,
1/3/2013 6:00 AM,-462,0.09,-332,0.096,
1/3/2013 6:30 AM,-462,0.09,-335,0.096,
1/3/2013 7:00 AM,-462,0.09,-332,0.096,
1/3/2013 7:30 AM,-458,0.09,-335,0.096,
1/3/2013 8:00 AM,-458,0.09,-335,0.096,
1/3/2013 8:30 AM,-462,0.09,-332,0.096,
1/3/2013 9:00 AM,-462,0.09,-332,0.096,
1/3/2013 9:30 AM,-467,0.09,-335,0.096,
1/3/2013 10:00 AM,-462,0.09,-332,0.096,
1/3/2013 10:30 AM,-462,0.09,-335,0.096,
1/3/2013 11:00 AM,-467,0.09,-335,0.096,
1/3/2013 11:30 AM,-462,0.089,-332,0.096,
1/3/2013 12:00 PM,-462,0.089,-335,0.096,
1/3/2013 12:30 PM,-467,0.089,-332,0.096,
1/3/2013 1:00 PM,-467,0.09,-335,0.096,
1/3/2013 1:30 PM,-462,0.089,-332,0.096,
1/3/2013 2:00 PM,-467,0.089,-332,0.096,
1/3/2013 2:30 PM,-462,0.089,-332,0.096,
1/3/2013 3:00 PM,-467,0.089,-329,0.096,
1/3/2013 3:30 PM,-462,0.089,-332,0.096,
1/3/2013 4:00 PM,-467,0.089,-332,0.096,
1/3/2013 4:30 PM,-462,0.089,-332,0.095,
1/3/2013 5:00 PM,-462,0.089,-329,0.096,
1/3/2013 5:30 PM,-467,0.089,-332,0.096,
1/3/2013 6:00 PM,-467,0.089,-332,0.096,
1/3/2013 6:30 PM,-462,0.089,-332,0.095,
1/3/2013 7:00 PM,-467,0.089,-329,0.095,
1/3/2013 7:30 PM,-462,0.089,-332,0.095,
1/3/2013 8:00 PM,-467,0.089,-329,0.095,
1/3/2013 8:30 PM,-467,0.089,-329,0.095,
1/3/2013 9:00 PM,-467,0.089,-332,0.095,
1/3/2013 9:30 PM,-467,0.089,-332,0.095,
1/3/2013 10:00 PM,-467,0.089,-332,0.095,
1/3/2013 10:30 PM,-467,0.089,-335,0.095,
1/3/2013 11:00 PM,-467,0.089,-329,0.095,
1/3/2013 11:30 PM,-467,0.089,-332,0.095,
1/4/2013 12:00 AM,-472,0.089,-332,0.095,
1/4/2013 12:30 AM,-472,0.089,-329,0.095,
1/4/2013 1:00 AM,-472,0.089,-332,0.095,
1/4/2013 1:30 AM,-472,0.089,-332,0.095,
1/4/2013 2:00 AM,-467,0.089,-332,0.095,
1/4/2013 2:30 AM,-467,0.089,-329,0.095,
1/4/2013 3:00 AM,-472,0.089,-329,0.095,
1/4/2013 3:30 AM,-467,0.089,-329,0.095,
1/4/2013 4:00 AM,-472,0.089,-329,0.095,
1/4/2013 4:30 AM,-467,0.089,-329,0.095,
1/4/2013 5:00 AM,-472,0.089,-332,0.094,
1/4/2013 5:30 AM,-467,0.089,-329,0.095,
1/4/2013 6:00 AM,-472,0.089,-329,0.095,
1/4/2013 6:30 AM,-467,0.089,-332,0.095,
1/4/2013 7:00 AM,-472,0.089,-332,0.095,
1/4/2013 7:30 AM,-472,0.089,-325,0.095,
1/4/2013 8:00 AM,-467,0.089,-329,0.095,
1/4/2013 8:30 AM,-472,0.089,-329,0.095,
1/4/2013 9:00 AM,-467,0.089,-325,0.095,
1/4/2013 9:30 AM,-467,0.089,-329,0.095,
1/4/2013 10:00 AM,-467,0.089,-329,0.095,
1/4/2013 10:30 AM,-467,0.089,-329,0.095,
1/4/2013 11:00 AM,-467,0.089,-329,0.095,
1/4/2013 11:30 AM,-467,0.089,-325,0.095,
1/4/2013 12:00 PM,-467,0.089,-329,0.095,
1/4/2013 12:30 PM,-462,0.089,-329,0.095,
1/4/2013 1:00 PM,-467,0.089,-325,0.095,
1/4/2013 1:30 PM,-467,0.089,-325,0.095,
1/4/2013 2:00 PM,-467,0.089,-329,0.095,
1/4/2013 2:30 PM,-467,0.089,-329,0.095,
1/4/2013 3:00 PM,-467,0.089,-329,0.095,
1/4/2013 3:30 PM,-462,0.089,-322,0.095,
1/4/2013 4:00 PM,-467,0.089,-322,0.095,
1/4/2013 4:30 PM,-467,0.089,-322,0.095,
1/4/2013 5:00 PM,-462,0.089,-322,0.095,
1/4/2013 5:30 PM,-462,0.089,-322,0.095,
1/4/2013 6:00 PM,-462,0.089,-325,0.095,
1/4/2013 6:30 PM,-462,0.089,-325,0.095,
1/4/2013 7:00 PM,-462,0.089,-325,0.095,
1/4/2013 7:30 PM,-467,0.089,-325,0.095,
1/4/2013 8:00 PM,-462,0.089,-325,0.095,
1/4/2013 8:30 PM,-467,0.089,-325,0.095,
1/4/2013 9:00 PM,-467,0.089,-325,0.095,
1/4/2013 9:30 PM,-467,0.089,-325,0.095,
1/4/2013 10:00 PM,-462,0.089,-322,0.094,
1/4/2013 10:30 PM,-462,0.089,-325,0.094,
1/4/2013 11:00 PM,-467,0.089,-325,0.094,
1/4/2013 11:30 PM,-467,0.089,-329,0.094,
1/5/2013 12:00 AM,-467,0.089,-329,0.094,
1/5/2013 12:30 AM,-462,0.089,-329,0.094,
1/5/2013 1:00 AM,-462,0.089,-332,0.094,
1/5/2013 1:30 AM,-462,0.089,-332,0.094,
1/5/2013 2:00 AM,-467,0.089,-332,0.094,
1/5/2013 2:30 AM,-462,0.089,-332,0.094,
1/5/2013 3:00 AM,-467,0.089,-332,0.094,
1/5/2013 3:30 AM,-462,0.089,-335,0.094,
1/5/2013 4:00 AM,-462,0.089,-329,0.094,
1/5/2013 4:30 AM,-467,0.089,-332,0.094,
1/5/2013 5:00 AM,-467,0.089,-329,0.094,
1/5/2013 5:30 AM,-462,0.089,-332,0.094,
1/5/2013 6:00 AM,-462,0.089,-329,0.094,
1/5/2013 6:30 AM,-467,0.089,-329,0.094,
1/5/2013 7:00 AM,-462,0.089,-329,0.094,
1/5/2013 7:30 AM,-467,0.089,-329,0.094,
1/5/2013 8:00 AM,-467,0.089,-332,0.094,
1/5/2013 8:30 AM,-467,0.089,-329,0.094,
1/5/2013 9:00 AM,-462,0.089,-325,0.094,
1/5/2013 9:30 AM,-467,0.089,-329,0.094,
1/5/2013 10:00 AM,-467,0.089,-329,0.094,
1/5/2013 10:30 AM,-462,0.089,-329,0.094,
1/5/2013 11:00 AM,-462,0.089,-325,0.094,
1/5/2013 11:30 AM,-462,0.089,-325,0.094,
1/5/2013 12:00 PM,-462,0.089,-322,0.094,
1/5/2013 12:30 PM,-462,0.089,-325,0.094,
1/5/2013 1:00 PM,-462,0.089,-322,0.094,
1/5/2013 1:30 PM,-467,0.089,-325,0.094,
1/5/2013 2:00 PM,-458,0.089,-322,0.094,
1/5/2013 2:30 PM,-462,0.089,-325,0.094,
1/5/2013 3:00 PM,-458,0.321,-325,0.094,
1/5/2013 3:30 PM,-458,0.457,-322,0.094,
1/5/2013 4:00 PM,-458,0.458,-322,0.094,
1/5/2013 4:30 PM,-458,0.458,-322,0.094,
1/5/2013 5:00 PM,-458,0.458,-322,0.094,
1/5/2013 5:30 PM,-458,0.457,-322,0.094,
1/5/2013 6:00 PM,-458,0.457,-322,0.094,
1/5/2013 6:30 PM,-458,0.457,-319,0.094,
1/5/2013 7:00 PM,-458,0.456,-322,0.094,
1/5/2013 7:30 PM,-467,0.455,-319,0.094,
1/5/2013 8:00 PM,-462,0.453,-322,0.094,
1/5/2013 8:30 PM,-462,0.451,-319,0.094,
1/5/2013 9:00 PM,-467,0.45,-319,0.094,
1/5/2013 9:30 PM,-458,0.449,-319,0.094,
1/5/2013 10:00 PM,-462,0.448,-319,0.094,
1/5/2013 10:30 PM,-472,0.446,-316,0.094,
1/5/2013 11:00 PM,-467,0.445,-319,0.094,
1/5/2013 11:30 PM,-467,0.444,-319,0.094,
1/6/2013 12:00 AM,-467,0.44,-319,0.094,
1/6/2013 12:30 AM,-467,0.439,-322,0.094,
1/6/2013 1:00 AM,-467,0.437,-325,0.094,
1/6/2013 1:30 AM,-472,0.431,-325,0.094,
1/6/2013 2:00 AM,-472,0.423,-325,0.094,
1/6/2013 2:30 AM,-467,0.42,-329,0.094,
1/6/2013 3:00 AM,-472,0.418,-322,0.094,
1/6/2013 3:30 AM,-472,0.416,-322,0.094,
1/6/2013 4:00 AM,-472,0.414,-322,0.094,
1/6/2013 4:30 AM,-472,0.412,-322,0.094,
1/6/2013 5:00 AM,-472,0.411,-325,0.094,
1/6/2013 5:30 AM,-472,0.409,-325,0.094,
1/6/2013 6:00 AM,-477,0.406,-325,0.094,
1/6/2013 6:30 AM,-477,0.405,-325,0.094,
1/6/2013 7:00 AM,-477,0.403,-322,0.094,
1/6/2013 7:30 AM,-472,0.402,-325,0.094,
1/6/2013 8:00 AM,-477,0.4,-322,0.094,
1/6/2013 8:30 AM,-477,0.399,-325,0.094,
1/6/2013 9:00 AM,-482,0.397,-325,0.094,
1/6/2013 9:30 AM,-477,0.396,-325,0.094,
1/6/2013 10:00 AM,-477,0.394,-325,0.094,
1/6/2013 10:30 AM,-482,0.393,-325,0.094,
1/6/2013 11:00 AM,-472,0.391,-329,0.094,
1/6/2013 11:30 AM,-472,0.39,-322,0.094,
1/6/2013 12:00 PM,-477,0.389,-319,0.094,
1/6/2013 12:30 PM,-477,0.389,-322,0.094,
1/6/2013 1:00 PM,-477,0.388,-319,0.094,
1/6/2013 1:30 PM,-477,0.388,-319,0.094,
1/6/2013 2:00 PM,-472,0.388,-322,0.094,
1/6/2013 2:30 PM,-472,0.39,-319,0.094,
1/6/2013 3:00 PM,-462,0.403,-319,0.094,
1/6/2013 3:30 PM,-462,0.429,-316,0.094,
1/6/2013 4:00 PM,-453,0.444,-319,0.094,
1/6/2013 4:30 PM,-448,0.445,-319,0.094,
1/6/2013 5:00 PM,-435,0.445,-316,0.094,
1/6/2013 5:30 PM,-426,0.445,-319,0.094,
1/6/2013 6:00 PM,-422,0.445,-322,0.094,
1/6/2013 6:30 PM,-418,0.445,-319,0.094,
1/6/2013 7:00 PM,-409,0.444,-322,0.094,
1/6/2013 7:30 PM,-405,0.443,-316,0.094,
1/6/2013 8:00 PM,-401,0.442,-316,0.094,
1/6/2013 8:30 PM,-397,0.441,-316,0.094,
1/6/2013 9:00 PM,-393,0.44,-313,0.094,
1/6/2013 9:30 PM,-393,0.44,-316,0.094,
1/6/2013 10:00 PM,-389,0.439,-316,0.094,
1/6/2013 10:30 PM,-385,0.438,-313,0.094,
1/6/2013 11:00 PM,-385,0.437,-316,0.094,
1/6/2013 11:30 PM,-385,0.435,-316,0.094,
1/7/2013 12:00 AM,-381,0.434,-319,0.094,
1/7/2013 12:30 AM,-378,0.43,-313,0.094,
1/7/2013 1:00 AM,-378,0.424,-313,0.094,
1/7/2013 1:30 AM,-374,0.423,-313,0.094,
1/7/2013 2:00 AM,-374,0.421,-313,0.094,
